video_id,channel_id,published_at,title,description,tags,category_id,duration,caption,licensed_content,default_language,content_rating,view_count,like_count,favourite_count,comment_count,extraction_date
kX9iZTQNDb4,UCJublDh2UsiIKsAE1553miw,2023-12-17T13:00:36Z,FAANG Interview Linked List Question! | Remove Nth Node From End of List - Leetcode 19,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},10296,535,0,8,2023-12-19 23:00:41
qvRzYkLVmKI,UCJublDh2UsiIKsAE1553miw,2023-12-17T01:00:31Z,The Ultimate Linked List Question! | Copy List With Random Pointer - Leetcode 138,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT59S,false,True,en,{},5359,366,0,6,2023-12-19 23:00:41
zT-cc1IblsQ,UCNU_lfiiWBdtULKOw6X0Dig,2023-12-18T14:51:44Z,Complete MLOPS Platform To Build LLMs Application In PostgresML-Bring ML code to your Database,"PostgresML is a complete MLOps platform in a PostgreSQL extension. Build simpler, faster and more scalable models right inside your database.
Try PostgreML: https://rebrand.ly/PostgresMLKrish

Support me by joining membership so that I can upload these kind of videos
https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig/join
------------------------------------------------------------------------------------------------------------------------------
►Data Science Projects: 
https://www.youtube.com/watch?v=S_F_c9e2bz4&list=PLZoTAELRMXVPS-dOaVbAux22vzqdgoGhG&pp=iAQB

►Learn In One Tutorials

Statistics in 6 hours: https://www.youtube.com/watch?v=LZzq1zSL1bs&t=9522s&pp=ygUVa3Jpc2ggbmFpayBzdGF0aXN0aWNz

Machine Learning In 6 Hours: https://www.youtube.com/watch?v=JxgmHe2NyeY&t=4733s&pp=ygUba3Jpc2ggbmFpayBtYWNoaW5lIGxlYXJuaW5n

Deep Learning 5 hours : https://www.youtube.com/watch?v=d2kxUVwWWwU&t=1210s&pp=ygUYa3Jpc2ggbmFpayBkZWVwIGxlYXJuaW5n

►Learn In a Week Playlist

Statistics:https://www.youtube.com/watch?v=11unm2hmvOQ&list=PLZoTAELRMXVMgtxAboeAx-D9qbnY94Yay

Machine Learning : https://www.youtube.com/watch?v=z8sxaUw_f-M&list=PLZoTAELRMXVPjaAzURB77Kz0YXxj65tYz

Deep Learning:https://www.youtube.com/watch?v=8arGWdq_KL0&list=PLZoTAELRMXVPiyueAqA_eQnsycC_DSBns

NLP : https://www.youtube.com/watch?v=w3coRFpyddQ&list=PLZoTAELRMXVNNrHSKv36Lr3_156yCo6Nn

►Detailed Playlist:
Python Detailed Playlist: https://www.youtube.com/watch?v=bPrmA1SEN2k&list=PLZoTAELRMXVNUL99R4bDlVYsncUNvwUBB&pp=gAQB
Python playlit in Hindi: https://www.youtube.com/watch?v=MJd9d9Mpxg0&list=PLTDARY42LDV4qqiJd1Z1tShm3mp9-rP4v
Stats For Data Science In Hindi : https://www.youtube.com/watch?v=7y3XckjaVOw&list=PLTDARY42LDV6YHSRo669_uDDGmUEmQnDJ&pp=gAQB
Machine Learning In English : https://www.youtube.com/watch?v=bPrmA1SEN2k&list=PLZoTAELRMXVPBTrWtJkn3wWQxZkmTXGwe
Machine Learning In Hindi : https://www.youtube.com/watch?v=7uwa9aPbBRU&list=PLTDARY42LDV7WGmlzZtY-w9pemyPrKNUZ&pp=gAQB
Complete Deep Learning: https://www.youtube.com/watch?v=YFNKnUhm_-s&list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi","['yt::cc=on', 'postgresml', 'postgresml tutorials', 'bring ml code to your dtabase', 'machine learning tutorials', 'deep learni']",27,PT17M37S,false,True,,{},11346,279,0,14,2023-12-19 23:00:41
aRE7Nxb3Qfs,UCJublDh2UsiIKsAE1553miw,2023-12-18T22:00:02Z,Two Sum - Leetcode 1 - Explanation + Python Solution,"Learn Python and Data Science at https://mlnow.ai :)

Best Courses for Analytics:
---------------------------------------------------------------------------------------------------------
+ IBM Data Science (Python):  https://bit.ly/3Rn00ZA
+ Google Analytics (R):   https://bit.ly/3cPikLQ
+ SQL Basics:   https://bit.ly/3Bd9nFu


Best Courses for Programming:
---------------------------------------------------------------------------------------------------------
+ Data Science in R:   https://bit.ly/3RhvfFp
+ Python for Everybody:   https://bit.ly/3ARQ1Ei
+ Data Structures & Algorithms:   https://bit.ly/3CYR6wR


Best Courses for Machine Learning:
---------------------------------------------------------------------------------------------------------
+ Math Prerequisites:  https://bit.ly/3ASUtTi
+ Machine Learning:   https://bit.ly/3d1QATT
+ Deep Learning:   https://bit.ly/3KPfint
+ ML Ops:   https://bit.ly/3AWRrxE


Best Courses for Statistics:
---------------------------------------------------------------------------------------------------------
+ Introduction to Statistics: https://bit.ly/3QkEgvM
+ Statistics with Python:  https://bit.ly/3BfwejF
+ Statistics with R:  https://bit.ly/3QkicBJ


Best Courses for Big Data:
---------------------------------------------------------------------------------------------------------
+ Google Cloud Data Engineering:   https://bit.ly/3RjHJw6
+ AWS Data Science:   https://bit.ly/3TKnoBS
+ Big Data Specialization:   https://bit.ly/3ANqSut


More Courses:
---------------------------------------------------------------------------------------------------------
+ Tableau:   https://bit.ly/3q966AN
+ Excel:   https://bit.ly/3RBxind

+ Computer Vision:   https://bit.ly/3esxVS5
+ Natural Language Processing:   https://bit.ly/3edXAgW

+ IBM Dev Ops:   https://bit.ly/3RlVKt2
+ IBM Full Stack Cloud:    https://bit.ly/3x0pOm6
+ Object Oriented Programming (Java):   https://bit.ly/3Bfjn0K

+ TensorFlow Advanced Techniques: https://bit.ly/3BePQV2
+ TensorFlow Data and Deployment: https://bit.ly/3BbC5Xb
+ Generative Adversarial Networks / GANs (PyTorch): https://bit.ly/3RHQiRj


Become a Member of the Channel! https://bit.ly/3oOMrVH
Follow me on LinkedIn! https://www.linkedin.com/in/greghogg/


Full Disclosure:
Please note that I may earn a commission for purchases made at the above sites! I strongly believe in the material provided; I only recommend what I truly think is great. If you do choose to make purchases through these links; thank you for supporting the channel, it helps me make more free content like this!","['Machine Learning', 'Data Science', 'Python', 'Deep Learning', 'ML', 'DL', 'Py', 'Jupyter', 'Colab', 'Tutorial', 'Step by Step', 'TensorFlow', 'Spark', 'PySpark', 'Big Data', 'Data', 'Neural Networks', 'Data Scientist', 'Sklearn', 'Scikit-Learn', 'Keras', 'NumPy', 'Pandas']",27,PT4M25S,false,True,en,{},212,11,0,3,2023-12-19 23:00:41
KaXyi9v6f_c,UCJublDh2UsiIKsAE1553miw,2023-12-18T13:00:15Z,Easy Linked List Question! | Merge Two Sorted Lists - Leetcode 21,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT59S,false,True,en,{},6534,337,0,7,2023-12-19 23:00:41
TxqAnX8jqFg,UCJublDh2UsiIKsAE1553miw,2023-12-18T01:00:10Z,WTF is this Coding Question??? | Leetcode 875 - Koko Eating Bananas,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},8108,475,0,12,2023-12-19 23:00:41
a-R9cNVIw70,UC79Gv3mYp6zKiSwYemEik9A,2023-12-18T12:02:28Z,"Causal AI in Decision Making (with Paul Hünermund, Assistant Professor, Copenhagen Business School)","Paul Hünermund is an Assistant Professor of Strategy and Innovation at Copenhagen Business School. In his research, Dr. Hünermund studies how firms can leverage new technologies in the space of machine learning and artificial intelligence such as Causal AI for value creation and competitive advantage. His work explores the potential for biases in organizational decision-making and ways for managers to counter them. It thereby sheds light on the origins of effective business strategies in markets characterized by a high degree of technological competition and the resulting implications for economic growth and environmental sustainability. 

His work has been published in The Journal of Management Studies, the Econometrics Journal, Research Policy, Journal of Product Innovation Management, International Journal of Industrial Organization, MIT Sloan Management Review, and Harvard Business Review, among others. 

In the full episode, Richie and Paul explore Causal AI, its differences when compared to other forms of AI, use cases of Causal AI in fields like drug development, marketing, manufacturing, and defense. They also discuss how Causal AI contributes to better decision-making, the role of domain experts in getting accurate results, what happens in the early stages of Causal AI adoption, exciting new developments within the Causal AI space and much more. 

Find DataFramed on DataCamp https://www.datacamp.com/podcast

and on your preferred podcast streaming platform:

Apple Podcasts:
https://podcasts.apple.com/us/podcast/dataframed/id1336150688

Spotify:
https://open.spotify.com/show/02yJXEJAJiQ0Vm2AO9Xj6X?si=d08431f59edc4ccd

Google Podcasts:
https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5jYXB0aXZhdGUuZm0vZGF0YWZyYW1lZC8",[],24,PT5M29S,false,False,,{},105,5,0,1,2023-12-19 23:00:41
0DjBBlHbB_8,UC79Gv3mYp6zKiSwYemEik9A,2023-12-18T11:07:31Z,"#168 Causal AI in Business with Paul Hünermund, Assistant Professor, Copenhagen Business School","There are a few caveats to using generative AI tools, those caveats have led to a few tips that have quickly become second nature to those that use LLMs like ChatGPT. The main one being: have the domain knowledge to validate the output in order to avoid hallucinations. Hallucinations are one of the weak spots for LLMs due to the nature of the way they are built, as they are trained to correlate data in order to predict what might come next in an incomplete sequence. Does this mean that we’ll always have to be wary of the output of AI products, with the expectation that there is no intelligent decision-making going on under the hood? Far from it. Causal AI is bound by reason—rather than looking at correlation, these exciting systems are able to focus on the underlying causal mechanisms and relationships. As the AI field rapidly evolves, Causal AI is an area of research that is likely to have a huge impact on a huge number of industries and problems. 

Paul Hünermund is an Assistant Professor of Strategy and Innovation at Copenhagen Business School. In his research, Dr. Hünermund studies how firms can leverage new technologies in the space of machine learning and artificial intelligence such as Causal AI for value creation and competitive advantage. His work explores the potential for biases in organizational decision-making and ways for managers to counter them. It thereby sheds light on the origins of effective business strategies in markets characterized by a high degree of technological competition and the resulting implications for economic growth and environmental sustainability. 

His work has been published in The Journal of Management Studies, the Econometrics Journal, Research Policy, Journal of Product Innovation Management, International Journal of Industrial Organization, MIT Sloan Management Review, and Harvard Business Review, among others. 

In the full episode, Richie and Paul explore Causal AI, its differences when compared to other forms of AI, use cases of Causal AI in fields like drug development, marketing, manufacturing, and defense. They also discuss how Causal AI contributes to better decision-making, the role of domain experts in getting accurate results, what happens in the early stages of Causal AI adoption, exciting new developments within the Causal AI space and much more. 

Find DataFramed on DataCamp https://www.datacamp.com/podcast

and on your preferred podcast streaming platform:

Apple Podcasts:
https://podcasts.apple.com/us/podcast/dataframed/id1336150688

Spotify:
https://open.spotify.com/show/02yJXEJAJiQ0Vm2AO9Xj6X?si=d08431f59edc4ccd

Google Podcasts:
https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5jYXB0aXZhdGUuZm0vZGF0YWZyYW1lZC8

Links Mentioned in the Show:

Causal Data Science in Business - https://p-hunermund.com/2019/05/06/causal-data-science-in-business/#more-4979

Causal AI by causaLens - https://causalens.com/why-causal-ai/

Intro to Causal AI Using the DoWhy Library in Python - https://www.datacamp.com/tutorial/intro-to-causal-ai-using-the-dowhy-library-in-python

Lesson: Inference (causal) models - https://campus.datacamp.com/courses/machine-learning-for-business/machine-learning-types?ex=4",[],24,PT57M38S,false,False,,{},111,4,0,0,2023-12-19 23:00:41
7d9ZTlhkL1o,UC79Gv3mYp6zKiSwYemEik9A,2023-11-30T09:39:20Z,4. Semantic Search with Pinecone - AI Code Along,"#ai #codealong #gpt #langchain #openai #pinecone #huggingface 

Code Along for Free Using DataCamp Workspace: https://www.datacamp.com/ai-code-alongs 

Vector databases enable semantic search - searching on the meaning of the text - to provide higher quality results than traditional keyword search. In this project, you'll learn how to use Pinecone, a popular vector database platform, to do this. You'll start by setting up a developer account with Pinecone and integrating it with Workspace, and learn how to ""embed text"" and import it into Pinecone, before using it for search. You'll also learn about embedding dimensions, distance metrics, and other concepts to control the performance of the results.

For a limited time, the Become an AI Developer code-along series is free for everyone. All you need is a free DataCamp account to begin. Simply sign up or log in to your account and start learning. Whether you're a beginner or an experienced developer, these code-alongs were designed by industry-leading experts with accessibility in mind. Get started today and be part of the AI revolution!

Get started here! https://www.datacamp.com/ai-code-alongs

Find other code alongs in this series: https://youtube.com/playlist?list=PLjgj6kdf_snbrEI-BgJh36tNcemL2kdbS&si=sKRkj_z4D9x_myJK

Deepen your understanding of AI: https://www.datacamp.com/search?q=ai","['ai', 'code along', 'gpt', 'langchain', 'openai', 'pinecone', 'huggingface']",24,PT51M12S,false,False,,{},6,0,0,0,2023-12-19 23:00:41
8JV9j5Ke7U4,UCDybamfye5An6p-j1t2YMsg,2023-12-18T13:00:09Z,The Advantages of a Graduate Scheme  #dataanalyst #businessanalyst #career,Data Analyst/Husband interviews Business Analyst/Wife.,[],22,PT47S,false,True,,{},634,16,0,0,2023-12-19 23:00:41
o11J4oO-P28,UCNU_lfiiWBdtULKOw6X0Dig,2023-12-19T15:01:25Z,Different Text Summarization Techniques Using Langchain #generativeai,"Text summarization is an NLP task that creates a concise and informative summary of a longer text. LLMs can be used to create summaries of news articles, research papers, technical documents, and other types of text.

Summarizing large documents can be challenging. To create summaries, you need to apply summarization strategies to your indexed documents. You have already seen some of these strategies in the previous notebooks. If you haven't completed it, it is recommended to do so to have a basic understanding of how to summarize large documents.
Github link:https://github.com/krishnaik06/Complete-Langchain-Tutorials/tree/main/Text%20summarization
-------------------------------------------------------------------------
Support me by joining membership so that I can upload these kind of videos
https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig/join
------------------------------------------------------------------------------------------------------------------------------
►Data Science Projects: 
https://www.youtube.com/watch?v=S_F_c9e2bz4&list=PLZoTAELRMXVPS-dOaVbAux22vzqdgoGhG&pp=iAQB

►Learn In One Tutorials

Statistics in 6 hours: https://www.youtube.com/watch?v=LZzq1zSL1bs&t=9522s&pp=ygUVa3Jpc2ggbmFpayBzdGF0aXN0aWNz

Machine Learning In 6 Hours: https://www.youtube.com/watch?v=JxgmHe2NyeY&t=4733s&pp=ygUba3Jpc2ggbmFpayBtYWNoaW5lIGxlYXJuaW5n

Deep Learning 5 hours : https://www.youtube.com/watch?v=d2kxUVwWWwU&t=1210s&pp=ygUYa3Jpc2ggbmFpayBkZWVwIGxlYXJuaW5n

►Learn In a Week Playlist

Statistics:https://www.youtube.com/watch?v=11unm2hmvOQ&list=PLZoTAELRMXVMgtxAboeAx-D9qbnY94Yay

Machine Learning : https://www.youtube.com/watch?v=z8sxaUw_f-M&list=PLZoTAELRMXVPjaAzURB77Kz0YXxj65tYz

Deep Learning:https://www.youtube.com/watch?v=8arGWdq_KL0&list=PLZoTAELRMXVPiyueAqA_eQnsycC_DSBns

NLP : https://www.youtube.com/watch?v=w3coRFpyddQ&list=PLZoTAELRMXVNNrHSKv36Lr3_156yCo6Nn

►Detailed Playlist:
Python Detailed Playlist: https://www.youtube.com/watch?v=bPrmA1SEN2k&list=PLZoTAELRMXVNUL99R4bDlVYsncUNvwUBB&pp=gAQB
Python playlit in Hindi: https://www.youtube.com/watch?v=MJd9d9Mpxg0&list=PLTDARY42LDV4qqiJd1Z1tShm3mp9-rP4v
Stats For Data Science In Hindi : https://www.youtube.com/watch?v=7y3XckjaVOw&list=PLTDARY42LDV6YHSRo669_uDDGmUEmQnDJ&pp=gAQB
Machine Learning In English : https://www.youtube.com/watch?v=bPrmA1SEN2k&list=PLZoTAELRMXVPBTrWtJkn3wWQxZkmTXGwe
Machine Learning In Hindi : https://www.youtube.com/watch?v=7uwa9aPbBRU&list=PLTDARY42LDV7WGmlzZtY-w9pemyPrKNUZ&pp=gAQB
Complete Deep Learning: https://www.youtube.com/watch?v=YFNKnUhm_-s&list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi","['yt:cc=on', 'text summarization using langchain', 'text summarization in openai', 'map reduce text summarization', 'refine text summarization techniques', 'stuff document chain text summarization', 'krish naik generative ai', 'generative ai tutorials']",27,PT33M30S,false,True,,{},2741,138,0,24,2023-12-19 23:00:41
_cCTcPQik6A,UCJublDh2UsiIKsAE1553miw,2023-12-19T16:00:20Z,Valid Anagram - Leetcode 242 - Explanation + Python Solution,"Learn Python and Data Science at https://mlnow.ai :)

Best Courses for Analytics:
---------------------------------------------------------------------------------------------------------
+ IBM Data Science (Python):  https://bit.ly/3Rn00ZA
+ Google Analytics (R):   https://bit.ly/3cPikLQ
+ SQL Basics:   https://bit.ly/3Bd9nFu


Best Courses for Programming:
---------------------------------------------------------------------------------------------------------
+ Data Science in R:   https://bit.ly/3RhvfFp
+ Python for Everybody:   https://bit.ly/3ARQ1Ei
+ Data Structures & Algorithms:   https://bit.ly/3CYR6wR


Best Courses for Machine Learning:
---------------------------------------------------------------------------------------------------------
+ Math Prerequisites:  https://bit.ly/3ASUtTi
+ Machine Learning:   https://bit.ly/3d1QATT
+ Deep Learning:   https://bit.ly/3KPfint
+ ML Ops:   https://bit.ly/3AWRrxE


Best Courses for Statistics:
---------------------------------------------------------------------------------------------------------
+ Introduction to Statistics: https://bit.ly/3QkEgvM
+ Statistics with Python:  https://bit.ly/3BfwejF
+ Statistics with R:  https://bit.ly/3QkicBJ


Best Courses for Big Data:
---------------------------------------------------------------------------------------------------------
+ Google Cloud Data Engineering:   https://bit.ly/3RjHJw6
+ AWS Data Science:   https://bit.ly/3TKnoBS
+ Big Data Specialization:   https://bit.ly/3ANqSut


More Courses:
---------------------------------------------------------------------------------------------------------
+ Tableau:   https://bit.ly/3q966AN
+ Excel:   https://bit.ly/3RBxind

+ Computer Vision:   https://bit.ly/3esxVS5
+ Natural Language Processing:   https://bit.ly/3edXAgW

+ IBM Dev Ops:   https://bit.ly/3RlVKt2
+ IBM Full Stack Cloud:    https://bit.ly/3x0pOm6
+ Object Oriented Programming (Java):   https://bit.ly/3Bfjn0K

+ TensorFlow Advanced Techniques: https://bit.ly/3BePQV2
+ TensorFlow Data and Deployment: https://bit.ly/3BbC5Xb
+ Generative Adversarial Networks / GANs (PyTorch): https://bit.ly/3RHQiRj


Become a Member of the Channel! https://bit.ly/3oOMrVH
Follow me on LinkedIn! https://www.linkedin.com/in/greghogg/


Full Disclosure:
Please note that I may earn a commission for purchases made at the above sites! I strongly believe in the material provided; I only recommend what I truly think is great. If you do choose to make purchases through these links; thank you for supporting the channel, it helps me make more free content like this!","['Machine Learning', 'Data Science', 'Python', 'Deep Learning', 'ML', 'DL', 'Py', 'Jupyter', 'Colab', 'Tutorial', 'Step by Step', 'TensorFlow', 'Spark', 'PySpark', 'Big Data', 'Data', 'Neural Networks', 'Data Scientist', 'Sklearn', 'Scikit-Learn', 'Keras', 'NumPy', 'Pandas']",27,PT3M44S,false,True,en,{},68,5,0,3,2023-12-19 23:00:41
m3Yr_j6TsFY,UCJublDh2UsiIKsAE1553miw,2023-12-19T13:00:42Z,Amazon Interview Question! | Longest Consecutive Sequence  - Leetcode 128,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},4183,348,0,15,2023-12-19 23:00:41
bIsbrZChE00,UCJublDh2UsiIKsAE1553miw,2023-12-19T01:00:13Z,Let's Validate a Sudoku Board! | Leetcode 36 - Valid Sudoku,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT57S,false,True,en,{},5699,345,0,7,2023-12-19 23:00:41
ZnAydTqCtFU,UC7cs8q-gJRlGwj4A8OmCmXg,2023-12-19T13:00:24Z,Limit + Aliasing in MySQL | MySQL Beginner Series,"Full MySQL Course: https://www.analystbuilder.com/courses/mysql-for-data-analytics

In this lesson we are going to take a look at Limit and Aliasing in MySQL!

GitHub Code: https://github.com/AlexTheAnalyst/MySQL-YouTube-Series/blob/main/Beginner%20-%20Limit%20and%20Aliasing.sql
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Science - https://bit.ly/3Z4A5K6
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

BECOME A MEMBER - 

Want to support the channel? Consider becoming a member! I do Monthly Livestreams and you get some awesome Emoji's to use in chat and comments!

https://www.youtube.com/channel/UC7cs8q-gJRlGwj4A8OmCmXg/join
____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*","['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",27,PT3M57S,false,True,,{},1192,68,0,4,2023-12-19 23:00:41
